node_id,label,feat
kmeasure-3c4df748-d403-11ec-826b-00155d8545fd,10005,"0.011396257900676, 1.0"
kmeasure-3c4d6a02-d403-11ec-9cf0-00155d8545fd,10004,"0, 1.0"
kmeasure-3c5050e3-d403-11ec-b430-00155d8545fd,10021,"0.011645879083656, 1.0"
kmeasure-3c508c23-d403-11ec-b423-00155d8545fd,10016,"0.0107565913861389, 1.0"
kmeasure-3c4fd7b9-d403-11ec-862c-00155d8545fd,10025,"0.00979595521006578, 1.0"
kmeasure-3c4de395-d403-11ec-a62a-00155d8545fd,10005,"0.00156416700544898, 1.0"
kmeasure-3c4f5310-d403-11ec-85bf-00155d8545fd,10024,"0.00248258917372596, 1.0"
kmeasure-3c4a9d9a-d403-11ec-b7f2-00155d8545fd,10023,"0.00915843115351467, 1.0"
kmeasure-3c4d92ef-d403-11ec-b8e6-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4afcce-d403-11ec-badd-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4d1274-d403-11ec-95c6-00155d8545fd,10007,"0.0974761201161951, 1.0"
kmeasure-3c4cdb5d-d403-11ec-a7cc-00155d8545fd,10009,"0.0893543880751916, 1.0"
kmeasure-3c4d9a41-d403-11ec-b2b0-00155d8545fd,10029,"0.00986607702918424, 1.0"
kmeasure-3c4f0ce8-d403-11ec-9789-00155d8545fd,10018,"0.0380838277830849, 1.0"
kmeasure-3c4be3e0-d403-11ec-b02d-00155d8545fd,10006,"0.0203817437119703, 1.0"
kmeasure-3c4f5a61-d403-11ec-9f1d-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4e7952-d403-11ec-95b9-00155d8545fd,10002,"0, 1.0"
kmeasure-3c507964-d403-11ec-baa2-00155d8545fd,10016,"0.0955298635526965, 1.0"
kmeasure-3c4b1a08-d403-11ec-8937-00155d8545fd,10026,"0, 1.0"
kmeasure-3c504c68-d403-11ec-ad73-00155d8545fd,10021,"0.00987422392362632, 1.0"
kmeasure-3c4f75f1-d403-11ec-af71-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4e0f05-d403-11ec-8530-00155d8545fd,10019,"0.100943776540563, 1.0"
kmeasure-3c50c4e5-d403-11ec-a7eb-00155d8545fd,10012,"0.253041666961212, 1.0"
kmeasure-3c4ca15d-d403-11ec-9a04-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4c4e41-d403-11ec-a11d-00155d8545fd,10014,"0.0690839325004343, 1.0"
kmeasure-3c5072ba-d403-11ec-b53b-00155d8545fd,10021,"0.012768533237295, 1.0"
kmeasure-3c49d02f-d403-11ec-a3ea-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4eb131-d403-11ec-9474-00155d8545fd,10008,"0.0139172487713647, 1.0"
kmeasure-3c4cc32c-d403-11ec-ab40-00155d8545fd,10009,"0.123389280649098, 1.0"
kmeasure-3c4d21c4-d403-11ec-a3e6-00155d8545fd,10007,"0.015454805668845, 1.0"
kmeasure-3c4eff8a-d403-11ec-b43a-00155d8545fd,10018,"0.00438077723572152, 1.0"
kmeasure-3c4af81a-d403-11ec-bb7c-00155d8545fd,10026,"0.0100229291732883, 1.0"
kmeasure-3c4cbb66-d403-11ec-9d96-00155d8545fd,10009,"0.195629841963049, 1.0"
kmeasure-3c4b0190-d403-11ec-81d9-00155d8545fd,10026,"0.00147061849769878, 1.0"
kmeasure-3c4f8b7a-d403-11ec-b429-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4ec47e-d403-11ec-bbd3-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4af5f8-d403-11ec-a91b-00155d8545fd,10026,"0.0099914319667478, 1.0"
kmeasure-3c4a92c8-d403-11ec-9f26-00155d8545fd,10023,"0.00605932049486636, 1.0"
kmeasure-3c4a69d1-d403-11ec-b66a-00155d8545fd,10011,"0.239081559759716, 1.0"
kmeasure-3c4e02b2-d403-11ec-a71c-00155d8545fd,10005,"0.0149491125182572, 1.0"
kmeasure-3c4cc4b1-d403-11ec-97d5-00155d8545fd,10009,"0.051382400849416, 1.0"
kmeasure-3c4ad2c7-d403-11ec-8bab-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4bc7c2-d403-11ec-a599-00155d8545fd,10028,"0.0735156072113362, 1.0"
kmeasure-3c4fa166-d403-11ec-a1b8-00155d8545fd,10013,"0.00959995547782384, 1.0"
kmeasure-3c4c229b-d403-11ec-bf74-00155d8545fd,10014,"0.0986224418990827, 1.0"
kmeasure-3c4996f6-d403-11ec-bea9-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4d1378-d403-11ec-a874-00155d8545fd,10007,"0.00797975744385782, 1.0"
kmeasure-3c4dc180-d403-11ec-a956-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4d6a86-d403-11ec-9ed9-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4db2e6-d403-11ec-b577-00155d8545fd,10029,"0.00283222303531733, 1.0"
kmeasure-3c49caef-d403-11ec-ba81-00155d8545fd,10022,"0.000545696747767594, 1.0"
kmeasure-3c505e01-d403-11ec-91d6-00155d8545fd,10021,"0.00131189154222745, 1.0"
kmeasure-3c4e806c-d403-11ec-b16e-00155d8545fd,10008,"0.0198860095412242, 1.0"
kmeasure-3c4ffa90-d403-11ec-baa2-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4f68d1-d403-11ec-b3dd-00155d8545fd,10020,"0.00974364901580714, 1.0"
kmeasure-3c4d5aa6-d403-11ec-ab6b-00155d8545fd,10030,"0.0213893121925784, 1.0"
kmeasure-3c5000ed-d403-11ec-90b8-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4e4fdb-d403-11ec-a674-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4c4287-d403-11ec-bff0-00155d8545fd,10014,"0.0468686586239072, 1.0"
kmeasure-3c4bbfe5-d403-11ec-8ed1-00155d8545fd,10028,"0.163648487343791, 1.0"
kmeasure-3c4ae923-d403-11ec-99df-00155d8545fd,10001,"0.000944114597889665, 1.0"
kmeasure-3c4b23a7-d403-11ec-b469-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4ea789-d403-11ec-9513-00155d8545fd,10008,"0.00150987760561768, 1.0"
kmeasure-3c49aa49-d403-11ec-97ca-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4f4732-d403-11ec-871d-00155d8545fd,10024,"0, 1.0"
kmeasure-3c498210-d403-11ec-9324-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4e18cd-d403-11ec-a16b-00155d8545fd,10019,"0.0430489579574399, 1.0"
kmeasure-3c4e57d3-d403-11ec-b116-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4d0fdb-d403-11ec-975f-00155d8545fd,10007,"0.0414236596677908, 1.0"
kmeasure-3c4d8bb2-d403-11ec-9135-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4ff34b-d403-11ec-91c9-00155d8545fd,10025,"0, 1.0"
kmeasure-3c50871d-d403-11ec-af8a-00155d8545fd,10016,"0.0218684617187648, 1.0"
kmeasure-3c4ff8a4-d403-11ec-b949-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4dcf3e-d403-11ec-a81f-00155d8545fd,10029,"0, 1.0"
kmeasure-3c49ffa6-d403-11ec-90b4-00155d8545fd,10027,"0, 1.0"
kmeasure-3c507d2e-d403-11ec-9b86-00155d8545fd,10016,"0.0210734329054099, 1.0"
kmeasure-3c4cbc62-d403-11ec-a14e-00155d8545fd,10009,"0.19136668529906, 1.0"
kmeasure-3c4d638e-d403-11ec-878c-00155d8545fd,10004,"1, 1.0"
kmeasure-3c4ee0c6-d403-11ec-a335-00155d8545fd,10032,"0.00390113705924567, 1.0"
kmeasure-3c4ea498-d403-11ec-a941-00155d8545fd,10008,"0.00577829329261989, 1.0"
kmeasure-3c4a60eb-d403-11ec-aa43-00155d8545fd,10011,"0.17853972366941, 1.0"
kmeasure-3c4d2e74-d403-11ec-a589-00155d8545fd,10030,"0.0746203858061368, 1.0"
kmeasure-3c4e5c25-d403-11ec-8adb-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4a5a35-d403-11ec-946f-00155d8545fd,10011,"0.151154116603494, 1.0"
kmeasure-3c4ac457-d403-11ec-bcc4-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4cf3c2-d403-11ec-837a-00155d8545fd,10007,"0.0955404383764513, 1.0"
kmeasure-3c4c9ccb-d403-11ec-90fe-00155d8545fd,10010,"0.00895425938923169, 1.0"
kmeasure-3c4cb0c8-d403-11ec-8a73-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4f8718-d403-11ec-b19b-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4a2c73-d403-11ec-8eb7-00155d8545fd,10027,"0.000158301746984375, 1.0"
kmeasure-3c508137-d403-11ec-9214-00155d8545fd,10016,"0.0178595237431729, 1.0"
kmeasure-3c4f2f1a-d403-11ec-b1ca-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4b37e7-d403-11ec-accc-00155d8545fd,10003,"0.000687094566381748, 1.0"
kmeasure-3c5068aa-d403-11ec-90c9-00155d8545fd,10021,"0.00963748865579225, 1.0"
kmeasure-3c4f9947-d403-11ec-b5dc-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4dbf70-d403-11ec-adac-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4ed479-d403-11ec-a421-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4d5697-d403-11ec-86a7-00155d8545fd,10030,"0.066014556371234, 1.0"
kmeasure-3c4c0730-d403-11ec-ab1b-00155d8545fd,10006,"0.0140194943675407, 1.0"
kmeasure-3c4bcfa6-d403-11ec-9cba-00155d8545fd,10028,"0.18945795555829, 1.0"
kmeasure-3c509623-d403-11ec-8f0e-00155d8545fd,10016,"0.0326934789980269, 1.0"
kmeasure-3c4e21a7-d403-11ec-a1a3-00155d8545fd,10019,"0.0805648718121678, 1.0"
kmeasure-3c4e1f0a-d403-11ec-8a35-00155d8545fd,10019,"0.0243385723262212, 1.0"
kmeasure-3c4efa90-d403-11ec-bbba-00155d8545fd,10018,"0.0442515616281435, 1.0"
kmeasure-3c4fe028-d403-11ec-b330-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4ad3d8-d403-11ec-8647-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4f5bd1-d403-11ec-a61e-00155d8545fd,10024,"0, 1.0"
kmeasure-3c49b32f-d403-11ec-9398-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4b323f-d403-11ec-9781-00155d8545fd,10003,"0.00101818274919776, 1.0"
kmeasure-3c4c200c-d403-11ec-bc52-00155d8545fd,10006,"0.0101993696186812, 1.0"
kmeasure-3c507bac-d403-11ec-9bd5-00155d8545fd,10016,"0.00823421823609814, 1.0"
kmeasure-3c4cd9bc-d403-11ec-b832-00155d8545fd,10009,"0.194894535315325, 1.0"
kmeasure-3c5083ef-d403-11ec-8a89-00155d8545fd,10016,"0.0795123584072424, 1.0"
kmeasure-3c4f3a66-d403-11ec-b4cc-00155d8545fd,10024,"0.00901260256611011, 1.0"
kmeasure-3c4eb36f-d403-11ec-855c-00155d8545fd,10008,"0.00206018110429698, 1.0"
kmeasure-3c4e9b8a-d403-11ec-a49d-00155d8545fd,10008,"0.0127773883895826, 1.0"
kmeasure-3c50b525-d403-11ec-8270-00155d8545fd,10012,"0.0456349837827377, 1.0"
kmeasure-3c4d892f-d403-11ec-a805-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4a7d54-d403-11ec-b483-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4989fc-d403-11ec-b595-00155d8545fd,10031,"0.00164747903298369, 1.0"
kmeasure-3c4d3190-d403-11ec-a9a2-00155d8545fd,10030,"0.0286872131221115, 1.0"
kmeasure-3c501348-d403-11ec-aef6-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4ddf0b-d403-11ec-8db4-00155d8545fd,10005,"0.0110568597721769, 1.0"
kmeasure-3c4a8bfb-d403-11ec-b33d-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4e0442-d403-11ec-bdb1-00155d8545fd,10005,"0.0169422144791975, 1.0"
kmeasure-3c4acc7e-d403-11ec-bc70-00155d8545fd,10001,"0, 1.0"
kmeasure-3c507cad-d403-11ec-96f4-00155d8545fd,10016,"0.0187889762409294, 1.0"
kmeasure-3c4e09bf-d403-11ec-80f3-00155d8545fd,10005,"0.0126322548057074, 1.0"
kmeasure-3c4d07cd-d403-11ec-856a-00155d8545fd,10007,"0.0501534953529798, 1.0"
kmeasure-3c4cf9ea-d403-11ec-bc38-00155d8545fd,10007,"0.0851461082408037, 1.0"
kmeasure-3c50295e-d403-11ec-8032-00155d8545fd,10017,"0, 1.0"
kmeasure-3c50228a-d403-11ec-bdfd-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4dfabf-d403-11ec-8227-00155d8545fd,10005,"0.0166073352007052, 1.0"
kmeasure-3c4a48ef-d403-11ec-98f2-00155d8545fd,10011,"0.105467185217596, 1.0"
kmeasure-3c4b8b7a-d403-11ec-93ba-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4a96c4-d403-11ec-8865-00155d8545fd,10023,"0.00158972097468841, 1.0"
kmeasure-3c4e4f5e-d403-11ec-b183-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4f1065-d403-11ec-be23-00155d8545fd,10018,"0.0420857515298217, 1.0"
kmeasure-3c4cfcdd-d403-11ec-9727-00155d8545fd,10007,"0.0688762258883125, 1.0"
kmeasure-3c49ccaa-d403-11ec-a77c-00155d8545fd,10022,"0.000823965342578693, 1.0"
kmeasure-3c4b6a55-d403-11ec-8d26-00155d8545fd,10015,"0.000989649468169912, 1.0"
kmeasure-3c4dad67-d403-11ec-b1c6-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4d88af-d403-11ec-a9be-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4bc107-d403-11ec-b96f-00155d8545fd,10028,"0.0293527114678386, 1.0"
kmeasure-3c4ea29d-d403-11ec-9035-00155d8545fd,10008,"0.017660595508955, 1.0"
kmeasure-3c4d435d-d403-11ec-b6b8-00155d8545fd,10030,"0.0329833991636798, 1.0"
kmeasure-3c4ae3d5-d403-11ec-803f-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4f73e6-d403-11ec-aa83-00155d8545fd,10020,"0.00962709753071641, 1.0"
kmeasure-3c4b4b30-d403-11ec-b124-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4fc300-d403-11ec-8f84-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4f890c-d403-11ec-8c6d-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4df4c4-d403-11ec-97bb-00155d8545fd,10005,"0.0234675508527957, 1.0"
kmeasure-3c4ab24d-d403-11ec-84dc-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4ff1c7-d403-11ec-a8a3-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4d52d8-d403-11ec-86f5-00155d8545fd,10030,"0.0472059281793743, 1.0"
kmeasure-3c50ba11-d403-11ec-b14d-00155d8545fd,10012,"0.134787193957977, 1.0"
kmeasure-3c506a2e-d403-11ec-b9b1-00155d8545fd,10021,"0.0125825741387935, 1.0"
kmeasure-3c4bc193-d403-11ec-b42d-00155d8545fd,10028,"0.115769161616308, 1.0"
kmeasure-3c5045b4-d403-11ec-afbb-00155d8545fd,10021,"0.00997167661945233, 1.0"
kmeasure-3c4f40a5-d403-11ec-a439-00155d8545fd,10024,"0.00651346588829152, 1.0"
kmeasure-3c4d5c2d-d403-11ec-b59d-00155d8545fd,10030,"0.0404890377949145, 1.0"
kmeasure-3c4ceabc-d403-11ec-a054-00155d8545fd,10009,"0.0479601658140884, 1.0"
kmeasure-3c5047d3-d403-11ec-a1e0-00155d8545fd,10021,"0.0198994406785318, 1.0"
kmeasure-3c4e5ca3-d403-11ec-9832-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4f4531-d403-11ec-9e9e-00155d8545fd,10024,"0, 1.0"
kmeasure-3c502f39-d403-11ec-b50d-00155d8545fd,10017,"0, 1.0"
kmeasure-3c49b2a4-d403-11ec-a0fb-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4fb5aa-d403-11ec-bf39-00155d8545fd,10013,"0.00259804348832049, 1.0"
kmeasure-3c4e584e-d403-11ec-8ed0-00155d8545fd,10002,"0, 1.0"
kmeasure-3c49b67c-d403-11ec-a227-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4f0be4-d403-11ec-bef1-00155d8545fd,10018,"0.0125729114302724, 1.0"
kmeasure-3c4e99fd-d403-11ec-9c51-00155d8545fd,10008,"0.015122703655688, 1.0"
kmeasure-3c4dc72f-d403-11ec-8a34-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4c872e-d403-11ec-8db1-00155d8545fd,10010,"0.00384581799579572, 1.0"
kmeasure-3c4c7e88-d403-11ec-a0be-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4b24b0-d403-11ec-aba0-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4f9eff-d403-11ec-81f3-00155d8545fd,10013,"0.00973428645505624, 1.0"
kmeasure-3c4c4db9-d403-11ec-a94f-00155d8545fd,10014,"0.0677701466242376, 1.0"
kmeasure-3c4a3615-d403-11ec-ab70-00155d8545fd,10011,"0.238273747006338, 1.0"
kmeasure-3c4a189a-d403-11ec-94fa-00155d8545fd,10027,"8.78696295589631E-05, 1.0"
kmeasure-3c4acd87-d403-11ec-a128-00155d8545fd,10001,"0.000338939895772815, 1.0"
kmeasure-3c4a0dec-d403-11ec-889e-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4fe49e-d403-11ec-84c6-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4f5489-d403-11ec-b00f-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4ac4df-d403-11ec-92e6-00155d8545fd,10001,"0.000915213875972877, 1.0"
kmeasure-3c4b43b7-d403-11ec-ada0-00155d8545fd,10003,"0, 1.0"
kmeasure-3c49989e-d403-11ec-ba41-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4ef5ff-d403-11ec-9d39-00155d8545fd,10018,"0.0832663243356373, 1.0"
kmeasure-3c4bd1c5-d403-11ec-ab4c-00155d8545fd,10028,"0.116040226806794, 1.0"
kmeasure-3c4b3ed7-d403-11ec-8667-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4f7990-d403-11ec-9948-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4fadaf-d403-11ec-b062-00155d8545fd,10013,"0.00836548457485181, 1.0"
kmeasure-3c4ec4fb-d403-11ec-a3dc-00155d8545fd,10032,"0.000981086620079512, 1.0"
kmeasure-3c49ad44-d403-11ec-ae54-00155d8545fd,10031,"0.00635847671628996, 1.0"
kmeasure-3c4ca80f-d403-11ec-b4de-00155d8545fd,10010,"0.00979305539190129, 1.0"
kmeasure-3c4f8794-d403-11ec-a205-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4c3b47-d403-11ec-8037-00155d8545fd,10014,"0.0191452156513554, 1.0"
kmeasure-3c4aeefa-d403-11ec-8016-00155d8545fd,10001,"0.000259271054029501, 1.0"
kmeasure-3c49e2ce-d403-11ec-8c42-00155d8545fd,10022,"0.00092762518615683, 1.0"
kmeasure-3c4bbc99-d403-11ec-b3e0-00155d8545fd,10028,"0.158906351551484, 1.0"
kmeasure-3c50d128-d403-11ec-b49c-00155d8545fd,10012,"0.114048714247131, 1.0"
kmeasure-3c4d032a-d403-11ec-90fc-00155d8545fd,10007,"0.0521530483195639, 1.0"
kmeasure-3c4e5461-d403-11ec-95b4-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4f1161-d403-11ec-a779-00155d8545fd,10018,"0.0931750541903079, 1.0"
kmeasure-3c5029d6-d403-11ec-8ba6-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4bc91a-d403-11ec-866e-00155d8545fd,10028,"0.0182463571446405, 1.0"
kmeasure-3c4e64ee-d403-11ec-906d-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4ce43c-d403-11ec-abbe-00155d8545fd,10009,"0.0274391802628867, 1.0"
kmeasure-3c49dae8-d403-11ec-b97a-00155d8545fd,10022,"0, 1.0"
kmeasure-3c501b89-d403-11ec-a19f-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4edae1-d403-11ec-b1c5-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4bd0b7-d403-11ec-90eb-00155d8545fd,10028,"0.0597665920989809, 1.0"
kmeasure-3c500cf0-d403-11ec-8c80-00155d8545fd,10017,"8, 1.0"
kmeasure-3c4a243a-d403-11ec-8f8f-00155d8545fd,10027,"0.000676141338926446, 1.0"
kmeasure-3c4abe22-d403-11ec-904f-00155d8545fd,10001,"0.00101118854998183, 1.0"
kmeasure-3c4e7425-d403-11ec-9c44-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4cf351-d403-11ec-871e-00155d8545fd,10007,"0.0955131165496626, 1.0"
kmeasure-3c4c0e31-d403-11ec-ab69-00155d8545fd,10006,"0.00109650662300528, 1.0"
kmeasure-3c4e7542-d403-11ec-9ecd-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4ab592-d403-11ec-a597-00155d8545fd,10023,"0.00498972317647441, 1.0"
kmeasure-3c4fac1d-d403-11ec-85ff-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4d3fe2-d403-11ec-ab86-00155d8545fd,10030,"0.0450783110367424, 1.0"
kmeasure-3c4aeaba-d403-11ec-9675-00155d8545fd,10001,"0.000693324703903515, 1.0"
kmeasure-3c4b17f1-d403-11ec-90df-00155d8545fd,10026,"0.00112725973384448, 1.0"
kmeasure-3c4d58a7-d403-11ec-b482-00155d8545fd,10030,"0.0429288377204276, 1.0"
kmeasure-3c4fe41f-d403-11ec-871e-00155d8545fd,10025,"0.00279472321088362, 1.0"
kmeasure-3c4fcd54-d403-11ec-a011-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4b923f-d403-11ec-91af-00155d8545fd,10015,"0.000422675614108817, 1.0"
kmeasure-3c4d8438-d403-11ec-aefd-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4c1c7e-d403-11ec-8e67-00155d8545fd,10006,"0.0102301796378229, 1.0"
kmeasure-3c4a47d5-d403-11ec-afa2-00155d8545fd,10011,"0.231116203057568, 1.0"
kmeasure-3c4c8181-d403-11ec-af9b-00155d8545fd,10010,"0.00486709284892881, 1.0"
kmeasure-3c4d5b24-d403-11ec-a791-00155d8545fd,10030,"0.00948654146622411, 1.0"
kmeasure-3c4cc826-d403-11ec-bffa-00155d8545fd,10009,"0.185689183841399, 1.0"
kmeasure-3c4f5507-d403-11ec-93cf-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4dc0fb-d403-11ec-822b-00155d8545fd,10029,"0, 1.0"
kmeasure-3c500656-d403-11ec-91ef-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4b6764-d403-11ec-832f-00155d8545fd,10015,"0.00099813159800666, 1.0"
kmeasure-3c4e92df-d403-11ec-bc73-00155d8545fd,10008,"0.0152406794714407, 1.0"
kmeasure-3c49b3b8-d403-11ec-a4a7-00155d8545fd,10031,"0.00135315318364684, 1.0"
kmeasure-3c4ffe6b-d403-11ec-ad14-00155d8545fd,10025,"0.00726997541399282, 1.0"
kmeasure-3c4e4aa1-d403-11ec-8201-00155d8545fd,10002,"2, 1.0"
kmeasure-3c49d2bf-d403-11ec-86f6-00155d8545fd,10022,"0.000563299754580599, 1.0"
kmeasure-3c4e33b8-d403-11ec-9455-00155d8545fd,10019,"0.0943128189278715, 1.0"
kmeasure-3c499d96-d403-11ec-ab30-00155d8545fd,10031,"0.00359367036320816, 1.0"
kmeasure-3c50a9e7-d403-11ec-8304-00155d8545fd,10016,"0.0747481243040148, 1.0"
kmeasure-3c4fde28-d403-11ec-84f0-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4c341e-d403-11ec-b148-00155d8545fd,10014,"0.028962933670661, 1.0"
kmeasure-3c49d34e-d403-11ec-8518-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4c820f-d403-11ec-83ed-00155d8545fd,10010,"0.00917581882988051, 1.0"
kmeasure-3c4be971-d403-11ec-94a2-00155d8545fd,10006,"0.0173786059523545, 1.0"
kmeasure-3c4a8240-d403-11ec-bbc4-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4ea124-d403-11ec-b80e-00155d8545fd,10008,"0.0108009328009315, 1.0"
kmeasure-3c4c0fc9-d403-11ec-9486-00155d8545fd,10006,"0.0105975098991908, 1.0"
kmeasure-3c4f3ea4-d403-11ec-83bc-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4c7b8b-d403-11ec-b7cc-00155d8545fd,10010,"0.00879852796634425, 1.0"
kmeasure-3c4a7130-d403-11ec-9230-00155d8545fd,10023,"0.00966756249619034, 1.0"
kmeasure-3c500763-d403-11ec-9a1a-00155d8545fd,10025,"0.00730355788871683, 1.0"
kmeasure-3c4fec06-d403-11ec-be51-00155d8545fd,10025,"0.00351706205933652, 1.0"
kmeasure-3c4eb2e6-d403-11ec-a672-00155d8545fd,10008,"0.00892056133233858, 1.0"
kmeasure-3c4a04ec-d403-11ec-becd-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4cb822-d403-11ec-a521-00155d8545fd,10009,"0.198500543890061, 1.0"
kmeasure-3c4da8fe-d403-11ec-9467-00155d8545fd,10029,"0.000423627708715496, 1.0"
kmeasure-3c4fab21-d403-11ec-ab61-00155d8545fd,10013,"0.00804691390181954, 1.0"
kmeasure-3c4bfc95-d403-11ec-8ad5-00155d8545fd,10006,"0.0119451311362211, 1.0"
kmeasure-3c4cd4ba-d403-11ec-ad75-00155d8545fd,10009,"0.0526129506310641, 1.0"
kmeasure-3c502308-d403-11ec-b370-00155d8545fd,10017,"0, 1.0"
kmeasure-3c5080b7-d403-11ec-9f31-00155d8545fd,10016,"0.0752381790762943, 1.0"
kmeasure-3c4e08c3-d403-11ec-8e4a-00155d8545fd,10005,"0.0107770959213757, 1.0"
kmeasure-3c4f71c5-d403-11ec-a5a5-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4c70ee-d403-11ec-8c8c-00155d8545fd,10010,"0.00955385497705138, 1.0"
kmeasure-3c4ea594-d403-11ec-88d9-00155d8545fd,10008,"0.00401424424457411, 1.0"
kmeasure-3c4ac09e-d403-11ec-bd3a-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4e3c25-d403-11ec-aff0-00155d8545fd,10019,"0.0886110839878059, 1.0"
kmeasure-3c4fbd33-d403-11ec-9c98-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4bf369-d403-11ec-8761-00155d8545fd,10006,"0.00366530791787859, 1.0"
kmeasure-3c4ae095-d403-11ec-894f-00155d8545fd,10001,"0.000436755057395518, 1.0"
kmeasure-3c4a7cc7-d403-11ec-96e0-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4fa1d5-d403-11ec-af0f-00155d8545fd,10013,"0.00985598578058363, 1.0"
kmeasure-3c4ad128-d403-11ec-b815-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4e2328-d403-11ec-85ee-00155d8545fd,10019,"0.0479261128279249, 1.0"
kmeasure-3c507dad-d403-11ec-97f9-00155d8545fd,10016,"0.0375814130246266, 1.0"
kmeasure-3c4ac22e-d403-11ec-8836-00155d8545fd,10001,"0.000184907267139081, 1.0"
kmeasure-3c50d27c-d403-11ec-a52c-00155d8545fd,10012,"0.236729377708662, 1.0"
kmeasure-3c508dad-d403-11ec-9e85-00155d8545fd,10016,"0.0362450001301387, 1.0"
kmeasure-3c4badd4-d403-11ec-9061-00155d8545fd,10028,"0.147961764763251, 1.0"
